7/10/2022 11:39:33, Sensor_002, Graz, 22.34, 51.01, 100193.25, 591, 1718, 1127, 120.65, 278, 368, 444, 557, -62
7/10/2022 11:39:44, Sensor_002, Graz, 22.30, 51.05, 100187.38, 657, 1923, 1266, 136.02, 278, 368, 446, 558, -69
7/10/2022 11:39:54, Sensor_002, Graz, 22.34, 51.08, 100189.25, 655, 1917, 1262, 135.59, 278, 368, 447, 558, -68
7/10/2022 11:40:5, Sensor_002, Graz, 22.31, 50.97, 100192.06, 647, 1892, 1245, 133.70, 278, 368, 448, 558, -63
7/10/2022 11:40:15, Sensor_002, Graz, 22.31, 50.88, 100194.81, 640, 1867, 1227, 131.60, 279, 369, 459, 558, -63
7/10/2022 11:40:26, Sensor_002, Graz, 22.32, 50.92, 100193.88, 635, 1851, 1216, 130.37, 279, 368, 449, 559, -62
7/10/2022 11:40:36, Sensor_002, Graz, 22.32, 50.93, 100194.38, 629, 1828, 1199, 128.35, 279, 368, 450, 557, -62
7/10/2022 11:40:47, Sensor_002, Graz, 22.31, 50.92, 100194.44, 621, 1804, 1183, 126.61, 279, 368, 445, 558, -63
7/10/2022 11:40:57, Sensor_002, Graz, 22.32, 50.70, 100194.88, 620, 1802, 1182, 126.53, 279, 369, 451, 558, -66
7/10/2022 11:41:8, Sensor_002, Graz, 22.30, 50.42, 100195.12, 635, 1849, 1214, 130.08, 278, 368, 446, 558, -65
7/10/2022 11:41:18, Sensor_002, Graz, 22.31, 50.36, 100185.38, 612, 1779, 1167, 124.94, 278, 368, 449, 557, -64
7/10/2022 11:41:29, Sensor_002, Graz, 22.31, 50.47, 100190.62, 607, 1762, 1155, 123.56, 278, 368, 446, 557, -63
7/10/2022 11:41:39, Sensor_002, Graz, 22.31, 50.61, 100192.19, 630, 1838, 1208, 129.57, 279, 369, 445, 558, -63
7/10/2022 11:41:50, Sensor_002, Graz, 22.34, 50.82, 100187.69, 1110, 3361, 2251, 246.04, 280, 370, 457, 558, -66
7/10/2022 11:42:0, Sensor_002, Graz, 22.32, 51.13, 100189.00, 585, 1689, 1104, 117.77, 279, 368, 440, 557, -61
7/10/2022 11:42:11, Sensor_002, Graz, 22.30, 51.34, 100191.38, 580, 1675, 1095, 116.82, 278, 368, 438, 557, -61
7/10/2022 11:42:21, Sensor_002, Graz, 22.31, 51.36, 100190.19, 585, 1689, 1104, 117.77, 277, 366, 436, 557, -61
7/10/2022 11:42:32, Sensor_002, Graz, 22.31, 51.26, 100192.69, 588, 1703, 1115, 119.14, 277, 366, 436, 556, -63
7/10/2022 11:42:42, Sensor_002, Graz, 22.31, 51.13, 100189.25, 591, 1711, 1120, 119.65, 277, 367, 451, 557, -61
7/10/2022 11:42:53, Sensor_002, Graz, 22.32, 51.07, 100180.12, 589, 1704, 1115, 119.07, 276, 366, 441, 556, -62
7/10/2022 11:43:3, Sensor_002, Graz, 22.32, 50.99, 100184.62, 593, 1718, 1125, 120.23, 277, 366, 442, 556, -57
7/10/2022 11:43:14, Sensor_002, Graz, 22.32, 51.04, 100180.62, 594, 1721, 1127, 120.44, 276, 365, 441, 556, -59
7/10/2022 11:43:24, Sensor_002, Graz, 22.32, 50.96, 100186.81, 589, 1705, 1116, 119.21, 276, 366, 445, 557, -59
7/10/2022 11:43:35, Sensor_002, Graz, 22.32, 50.99, 100185.75, 580, 1677, 1097, 117.11, 278, 366, 451, 558, -62
7/10/2022 11:43:45, Sensor_002, Graz, 22.34, 50.78, 100180.31, 592, 1715, 1123, 120.01, 278, 368, 452, 558, -59
7/10/2022 11:43:56, Sensor_002, Graz, 22.32, 50.71, 100182.38, 593, 1722, 1129, 120.80, 279, 368, 460, 558, -62
7/10/2022 11:44:6, Sensor_002, Graz, 22.32, 50.70, 100187.00, 590, 1711, 1121, 119.86, 279, 369, 459, 558, -61
7/10/2022 11:44:17, Sensor_002, Graz, 22.35, 50.52, 100187.69, 600, 1739, 1139, 121.75, 281, 370, 464, 558, -62
7/10/2022 11:44:27, Sensor_002, Graz, 22.34, 50.52, 100189.19, 595, 1722, 1127, 120.37, 284, 372, 468, 559, -63
7/10/2022 11:44:38, Sensor_002, Graz, 22.35, 50.66, 100188.38, 594, 1719, 1125, 120.16, 284, 373, 462, 559, -63
7/10/2022 11:44:48, Sensor_002, Graz, 22.34, 50.66, 100189.81, 593, 1718, 1125, 120.23, 282, 372, 463, 558, -61
7/10/2022 11:44:59, Sensor_002, Graz, 22.34, 50.78, 100185.81, 588, 1700, 1112, 118.71, 281, 371, 454, 558, -63
7/10/2022 11:45:9, Sensor_002, Graz, 22.35, 50.82, 100185.94, 591, 1712, 1121, 119.79, 282, 372, 468, 558, -63
7/10/2022 11:45:20, Sensor_002, Graz, 22.35, 50.76, 100184.50, 596, 1727, 1131, 120.88, 283, 373, 471, 558, -65
7/10/2022 11:45:30, Sensor_002, Graz, 22.38, 50.73, 100187.19, 600, 1743, 1143, 122.32, 282, 372, 462, 559, -64
7/10/2022 11:45:41, Sensor_002, Graz, 22.35, 50.61, 100187.06, 598, 1736, 1138, 121.75, 282, 372, 445, 559, -64
7/10/2022 11:45:52, Sensor_002, Graz, 22.37, 50.71, 100186.56, 591, 1713, 1122, 119.94, 281, 371, 444, 559, -64
7/10/2022 11:46:2, Sensor_002, Graz, 22.37, 50.73, 100184.19, 599, 1740, 1141, 122.11, 281, 371, 441, 559, -64
7/10/2022 11:46:13, Sensor_002, Graz, 22.35, 50.69, 100182.69, 598, 1738, 1140, 122.03, 280, 370, 444, 559, -64
7/10/2022 11:46:23, Sensor_002, Graz, 22.37, 50.70, 100182.81, 589, 1707, 1118, 119.50, 281, 370, 458, 558, -63
7/10/2022 11:46:34, Sensor_002, Graz, 22.34, 50.70, 100183.69, 592, 1719, 1127, 120.58, 281, 371, 446, 558, -62
7/10/2022 11:46:44, Sensor_002, Graz, 22.38, 50.70, 100184.00, 582, 1697, 1115, 119.56, 281, 370, 453, 558, -64
7/10/2022 11:46:55, Sensor_002, Graz, 22.37, 50.76, 100181.44, 587, 1713, 1126, 120.79, 282, 371, 451, 559, -65
7/10/2022 11:47:5, Sensor_002, Graz, 22.38, 50.78, 100184.06, 602, 1755, 1153, 123.62, 282, 372, 462, 559, -62
7/10/2022 11:47:16, Sensor_002, Graz, 22.37, 50.74, 100184.69, 603, 1759, 1156, 123.99, 283, 372, 481, 559, -63
7/10/2022 11:47:26, Sensor_002, Graz, 22.38, 50.60, 100185.88, 609, 1778, 1169, 125.43, 282, 371, 447, 558, -63
7/10/2022 11:47:37, Sensor_002, Graz, 22.38, 50.60, 100187.56, 607, 1772, 1165, 125.00, 281, 371, 444, 558, -65
7/10/2022 11:47:47, Sensor_002, Graz, 22.39, 50.73, 100185.50, 605, 1765, 1160, 124.42, 281, 370, 453, 558, -66
7/10/2022 11:47:58, Sensor_002, Graz, 22.41, 50.73, 100188.00, 608, 1776, 1168, 125.36, 281, 371, 448, 558, -65
7/10/2022 11:48:8, Sensor_002, Graz, 22.41, 50.72, 100186.25, 612, 1790, 1178, 126.52, 281, 371, 449, 559, -64
7/10/2022 11:48:19, Sensor_002, Graz, 22.38, 50.70, 100182.94, 613, 1795, 1182, 127.03, 282, 372, 461, 559, -64
7/10/2022 11:48:29, Sensor_002, Graz, 22.38, 50.73, 100180.12, 611, 1789, 1178, 126.59, 282, 372, 471, 559, -65
7/10/2022 11:48:40, Sensor_002, Graz, 22.38, 50.63, 100184.69, 613, 1794, 1181, 126.88, 282, 373, 456, 559, -65
7/10/2022 11:48:50, Sensor_002, Graz, 22.39, 50.73, 100186.75, 612, 1792, 1180, 126.81, 282, 372, 451, 559, -65
7/10/2022 11:49:48, Sensor_002, Graz, 22.44, 50.96, 100184.00, 549, 1670, 1121, 122.80, 277, 367, 433, 554, -61
7/10/2022 11:49:59, Sensor_002, Graz, 22.47, 50.90, 100181.50, 566, 1723, 1157, 126.79, 276, 366, 432, 554, -58
7/10/2022 11:50:9, Sensor_002, Graz, 22.47, 50.95, 100183.50, 567, 1727, 1160, 127.16, 276, 365, 432, 554, -58
7/10/2022 11:50:20, Sensor_002, Graz, 22.47, 50.95, 100182.31, 568, 1735, 1167, 128.10, 276, 365, 435, 555, -62
7/10/2022 11:50:30, Sensor_002, Graz, 22.49, 50.97, 100181.06, 569, 1736, 1167, 128.03, 276, 365, 434, 554, -60
7/10/2022 11:50:41, Sensor_002, Graz, 22.49, 50.93, 100182.00, 571, 1745, 1174, 128.90, 276, 365, 435, 554, -60
7/10/2022 11:50:51, Sensor_002, Graz, 22.49, 50.96, 100183.25, 573, 1750, 1177, 129.19, 275, 364, 433, 554, -61
7/10/2022 11:51:2, Sensor_002, Graz, 22.52, 50.90, 100185.50, 574, 1755, 1181, 129.70, 275, 363, 434, 554, -59
7/10/2022 11:51:12, Sensor_002, Graz, 22.51, 50.83, 100182.19, 574, 1756, 1182, 129.85, 275, 363, 432, 554, -62
7/10/2022 11:51:23, Sensor_002, Graz, 22.54, 50.88, 100184.12, 570, 1742, 1172, 128.68, 274, 363, 435, 554, -60
7/10/2022 11:51:33, Sensor_002, Graz, 22.54, 50.88, 100185.81, 567, 1733, 1166, 128.03, 275, 362, 434, 555, -60
7/10/2022 11:51:44, Sensor_002, Graz, 22.54, 50.80, 100186.25, 566, 1729, 1163, 127.67, 274, 363, 434, 555, -63
7/10/2022 11:51:54, Sensor_002, Graz, 22.52, 50.82, 100185.50, 567, 1734, 1167, 128.18, 275, 363, 435, 555, -63
7/10/2022 11:52:5, Sensor_002, Graz, 22.55, 50.86, 100184.69, 555, 1702, 1147, 126.15, 275, 363, 435, 556, -60
7/10/2022 11:52:15, Sensor_002, Graz, 22.56, 50.87, 100182.81, 555, 1700, 1145, 125.86, 274, 363, 436, 556, -59
7/10/2022 11:52:26, Sensor_002, Graz, 22.56, 50.80, 100184.38, 551, 1687, 1136, 124.84, 275, 363, 436, 556, -60
7/10/2022 11:52:36, Sensor_002, Graz, 22.56, 50.80, 100184.31, 562, 1694, 1132, 123.45, 275, 363, 436, 556, -57
7/10/2022 11:52:47, Sensor_002, Graz, 22.58, 50.75, 100182.06, 562, 1695, 1133, 123.60, 275, 364, 442, 556, -58
7/10/2022 11:52:57, Sensor_002, Graz, 22.59, 50.72, 100179.62, 552, 1673, 1121, 122.58, 276, 363, 435, 556, -57
7/10/2022 11:53:8, Sensor_002, Graz, 22.59, 50.67, 100181.19, 559, 1693, 1134, 123.96, 275, 363, 433, 555, -59
7/10/2022 11:53:18, Sensor_002, Graz, 22.59, 50.67, 100182.94, 546, 1661, 1115, 122.15, 274, 363, 433, 556, -63
7/10/2022 11:53:29, Sensor_002, Graz, 22.59, 50.71, 100185.81, 546, 1663, 1117, 122.44, 275, 363, 434, 556, -60
7/10/2022 11:53:39, Sensor_002, Graz, 22.60, 50.72, 100182.56, 571, 1737, 1166, 127.74, 275, 363, 435, 556, -60
7/10/2022 11:53:50, Sensor_002, Graz, 22.62, 50.65, 100183.19, 570, 1738, 1168, 128.10, 275, 363, 435, 556, -62
7/10/2022 11:54:0, Sensor_002, Graz, 22.62, 50.59, 100182.56, 572, 1742, 1170, 128.25, 275, 362, 434, 555, -64
7/10/2022 11:54:11, Sensor_002, Graz, 22.62, 50.50, 100181.50, 572, 1744, 1172, 128.54, 274, 362, 434, 556, -62
7/10/2022 11:54:21, Sensor_002, Graz, 22.62, 50.53, 100185.00, 572, 1747, 1175, 128.97, 274, 362, 435, 556, -63
7/10/2022 11:54:32, Sensor_002, Graz, 22.63, 50.64, 100184.19, 560, 1712, 1152, 126.51, 274, 362, 435, 556, -61
7/10/2022 11:54:42, Sensor_002, Graz, 22.63, 50.59, 100186.69, 556, 1698, 1142, 125.35, 274, 362, 435, 555, -60
7/10/2022 11:54:53, Sensor_002, Graz, 22.65, 50.63, 100184.31, 553, 1686, 1133, 124.26, 274, 363, 435, 556, -62
7/10/2022 11:55:3, Sensor_002, Graz, 22.66, 50.54, 100185.88, 549, 1673, 1124, 123.24, 275, 362, 434, 556, -61
7/10/2022 11:55:14, Sensor_002, Graz, 22.66, 50.57, 100187.00, 553, 1683, 1130, 123.82, 274, 362, 433, 556, -61
7/10/2022 11:55:24, Sensor_002, Graz, 22.68, 50.55, 100187.44, 558, 1697, 1139, 124.76, 274, 362, 434, 556, -65
7/10/2022 11:55:35, Sensor_002, Graz, 22.68, 50.53, 100186.94, 555, 1686, 1131, 123.82, 274, 362, 434, 556, -62
7/10/2022 11:55:45, Sensor_002, Graz, 22.65, 50.49, 100182.56, 552, 1675, 1123, 122.88, 274, 362, 433, 556, -62
7/10/2022 11:55:56, Sensor_002, Graz, 22.70, 50.51, 100182.94, 553, 1681, 1128, 123.53, 274, 362, 435, 556, -61
7/10/2022 11:56:6, Sensor_002, Graz, 22.70, 50.42, 100184.94, 547, 1665, 1118, 122.52, 274, 362, 435, 556, -59
7/10/2022 11:56:17, Sensor_002, Graz, 22.69, 50.35, 100183.06, 548, 1672, 1124, 123.32, 274, 362, 436, 556, -58
7/10/2022 11:56:27, Sensor_002, Graz, 22.70, 50.39, 100178.12, 542, 1659, 1117, 122.74, 274, 362, 435, 555, -60
7/10/2022 11:57:10, Sensor_002, Graz, 22.68, 50.48, 100179.75, 678, 2139, 1461, 162.86, 274, 362, 438, 556, -60
7/10/2022 11:57:20, Sensor_002, Graz, 22.69, 50.35, 100180.00, 676, 2133, 1457, 162.42, 274, 362, 442, 556, -60
7/10/2022 11:57:31, Sensor_002, Graz, 22.66, 50.27, 100181.56, 670, 2110, 1440, 160.38, 274, 362, 437, 556, -60
7/10/2022 11:57:41, Sensor_002, Graz, 22.65, 50.43, 100179.56, 667, 2100, 1433, 159.59, 275, 362, 439, 555, -61
7/10/2022 11:57:52, Sensor_002, Graz, 22.66, 50.47, 100174.56, 668, 2108, 1440, 160.54, 275, 361, 435, 556, -60
7/10/2022 11:58:2, Sensor_002, Graz, 22.65, 50.52, 100175.75, 664, 2095, 1431, 159.52, 274, 361, 435, 556, -59
7/10/2022 11:58:13, Sensor_002, Graz, 22.65, 50.54, 100176.69, 671, 2119, 1448, 161.48, 274, 362, 440, 555, -59
7/10/2022 11:58:23, Sensor_002, Graz, 22.60, 50.10, 100178.75, 671, 2117, 1446, 161.19, 274, 361, 442, 554, -58
7/10/2022 11:58:34, Sensor_002, Graz, 22.60, 50.24, 100179.38, 669, 2112, 1443, 160.90, 275, 362, 437, 555, -60
7/10/2022 11:58:44, Sensor_002, Graz, 22.60, 50.41, 100180.06, 668, 2106, 1438, 160.24, 275, 362, 434, 555, -58
7/10/2022 11:58:55, Sensor_002, Graz, 22.62, 50.54, 100180.31, 665, 2100, 1435, 160.03, 275, 362, 437, 555, -60
7/10/2022 11:59:5, Sensor_002, Graz, 22.62, 50.60, 100177.50, 667, 2104, 1437, 160.17, 274, 361, 436, 555, -62
7/10/2022 11:59:16, Sensor_002, Graz, 22.59, 50.62, 100179.00, 666, 2103, 1437, 160.25, 274, 361, 437, 556, -58
7/10/2022 11:59:26, Sensor_002, Graz, 22.59, 50.63, 100178.69, 660, 2083, 1423, 158.65, 274, 361, 435, 556, -61
7/10/2022 11:59:37, Sensor_002, Graz, 22.59, 50.63, 100178.31, 658, 2076, 1418, 158.07, 274, 362, 436, 555, -61
7/10/2022 11:59:47, Sensor_002, Graz, 22.60, 50.64, 100179.12, 656, 2070, 1414, 157.63, 274, 361, 435, 555, -62
7/10/2022 11:59:58, Sensor_002, Graz, 22.58, 50.75, 100177.75, 654, 2062, 1408, 156.91, 274, 362, 437, 556, -58
7/10/2022 12:0:8, Sensor_002, Graz, 22.59, 50.75, 100178.06, 657, 2075, 1418, 158.14, 275, 362, 436, 556, -62
7/10/2022 12:0:19, Sensor_002, Graz, 22.58, 50.76, 100179.62, 655, 2067, 1412, 157.42, 275, 362, 437, 555, -61
7/10/2022 12:0:29, Sensor_002, Graz, 22.55, 50.65, 100173.25, 654, 2065, 1411, 157.35, 274, 361, 437, 555, -61
7/10/2022 12:0:40, Sensor_002, Graz, 22.56, 50.73, 100171.62, 658, 2081, 1423, 158.80, 274, 361, 435, 555, -59
7/10/2022 12:0:50, Sensor_002, Graz, 22.55, 50.78, 100173.25, 659, 2083, 1424, 158.87, 274, 362, 436, 555, -60
7/10/2022 12:1:1, Sensor_002, Graz, 22.55, 50.80, 100174.31, 547, 1713, 1166, 129.53, 273, 361, 440, 554, -62
7/10/2022 12:1:11, Sensor_002, Graz, 22.55, 50.70, 100178.19, 549, 1720, 1171, 130.11, 275, 361, 438, 554, -63
7/10/2022 12:1:22, Sensor_002, Graz, 22.54, 50.84, 100173.62, 543, 1698, 1155, 128.22, 274, 361, 437, 554, -65
7/10/2022 12:1:32, Sensor_002, Graz, 22.54, 50.75, 100173.25, 545, 1707, 1162, 129.09, 274, 361, 444, 554, -64
